,Pressure(cm)_,Visibility(km)_,Distance(km)_,Wind_Speed(kmh)_,Precipitation(cm)_,index,State,ID,Source,Severity,Start_Time,End_Time,Start_Lat,End_Lat,Start_Lng,End_Lng,Side,City,Country,Humidity(%),Wind_Direction,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
85,48.2642267337821,16.093440057946687,39.010498332083934,35.244546,0.06552364126694599,986482,NY,A-986483,MapQuest,3,2018-08-28 10:14:50,2018-08-28 10:42:57,42.950138,,-78.698959,,R,Buffalo,US,67.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
86,48.63437585511488,16.093440057946687,0.0,14.805927999999998,0.003439740214264904,1396555,TX,A-1396556,MapQuest,3,2018-01-23 16:35:15,2018-01-23 17:04:46,29.769724,,-95.341293,,R,Houston,US,17.0,NNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
87,48.586095534941045,16.093440057946687,0.0,11.104446000000001,4.6290071852001554e-05,1064152,MD,A-1064153,MapQuest,3,2018-06-08 14:00:20,2018-06-08 14:30:04,39.605312,,-77.728989,,R,Hagerstown,US,49.0,West,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
88,48.60218897499899,16.093440057946687,0.0,10.567999333333333,0.0,549541,CA,A-549542,MapQuest,2,2019-03-22 08:12:25,2019-03-22 08:56:53,32.717773,,-117.11425,,R,San Diego,US,77.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
89,48.521721774709256,16.093440057946687,0.0,5.63269,0.03242708063669773,870650,NC,A-870651,MapQuest,2,2018-08-31 12:42:00,2018-08-31 13:11:56,35.040527000000004,,-80.861526,,R,Pineville,US,61.0,South,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
90,48.18375953349238,16.093440057946687,0.0,9.334171999999999,0.0,483331,PA,A-483332,MapQuest,2,2017-06-30 15:01:14,2017-06-30 15:30:52,39.974255,,-76.680115,,R,York,US,50.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
91,48.47344145453542,16.093440057946687,0.0,9.924263333333334,0.005364480019315562,1141178,NY,A-1141179,MapQuest,2,2018-05-16 07:40:47,2018-05-16 08:10:20,41.289139,,-73.928719,,R,Peekskill,US,100.0,Calm,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
92,48.3286004940139,15.020544054083574,0.0,9.924263333333334,0.021457920077262247,725255,MO,A-725256,MapQuest,3,2018-12-21 07:07:52,2018-12-21 07:36:30,38.940601,,-94.582756,,R,Kansas City,US,,North,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
93,48.376880814187736,16.093440057946687,0.0,5.63269,2.065036023015041e-05,1523102,IL,A-1523103,MapQuest,2,2017-11-27 09:35:28,2017-11-27 10:35:18,41.742737,,-88.04046600000002,,R,Woodridge,US,72.0,SSE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
94,48.19985297355032,16.093440057946687,0.2687604489677096,15.78229473345467,0.0,1935921,CA,A-1935922,Bing,2,2017-05-19 05:33:04,2017-05-19 11:33:04,33.890884,33.893294,-117.64654,-117.64678,R,Corona,US,58.0,North,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
95,48.40906769430362,16.093440057946687,3.6371174530959505,13.035654,0.010496429072586118,2154002,FL,A-2154003,Bing,3,2018-03-30 13:41:18,2018-03-30 19:41:18,28.468290000000003,28.495483,-82.26907,-82.24838000000003,R,Brooksville,US,58.0,South,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
96,48.50562833465131,16.093440057946687,0.06276441622599208,25.910374,0.014528849968954417,2219429,IL,A-2219430,Bing,3,2017-09-01 15:58:30,2017-09-01 21:58:30,41.847694,41.84713,-87.91923,-87.91922,R,Elmhurst,US,49.0,NNE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
97,48.31250705395595,12.874752046357349,0.016093440057946686,14.859572666666667,0.024047313409844617,229205,MD,A-229206,MapQuest,2,2016-12-05 05:48:03,2016-12-05 06:32:43,39.297791,,-76.623367,,L,Baltimore,US,85.0,North,,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
98,48.006731692854956,16.093440057946687,0.0,22.208892000000002,0.0,885977,CA,A-885978,MapQuest,2,2018-09-07 16:45:37,2018-09-07 17:15:37,34.018864,,-117.504562,,R,Jurupa Valley,US,32.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
99,48.90796433609998,16.093440057946687,0.10621670438244812,7.402963999999999,0.007754147661546415,2166020,WA,A-2166021,Bing,2,2018-02-23 10:47:51,2018-02-23 16:47:51,47.682147,47.682408,-117.277331,-117.275973,R,Spokane,US,65.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
100,48.18375953349238,16.093440057946687,0.6340815382830994,14.805927999999998,0.0,2074714,CA,A-2074715,Bing,4,2018-09-07 14:23:43,2018-09-07 14:53:25,33.709353,33.71102,-117.318978,-117.31242,R,Lake Elsinore,US,27.0,South,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
101,48.795310255694346,6.5471044205324285,0.016093440057946686,16.737136,0.048076914902568435,65701,CA,A-65702,MapQuest,2,2017-01-26 17:55:04,2017-01-26 18:40:12,33.872292,,-117.688065,,R,Anaheim,US,41.0,ENE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
102,48.19985297355032,4.828032017384006,0.016093440057946686,22.208892000000002,0.09656064034768011,56658,CA,A-56659,MapQuest,2,2016-12-15 20:23:07,2016-12-15 21:07:47,34.156834,,-118.41378799999998,,R,Studio City,US,93.0,SE,Light Rain,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
103,48.36078737412979,16.093440057946687,0.0,5.63269,0.008520055832240789,296972,TX,A-296973,MapQuest,2,2016-08-26 09:20:22,2016-08-26 10:05:22,30.303837,,-97.645851,,R,Austin,US,87.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
104,48.232039853666215,16.093440057946687,0.6904085784859127,13.035654,0.01906121090192709,1951125,CA,A-1951126,Bing,2,2017-06-09 12:20:42,2017-06-09 18:20:42,33.81863,33.822959999999995,-117.51502,-117.52038,R,Corona,US,53.0,West,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
105,48.40906769430362,16.093440057946687,0.888357891198657,12.523953338762482,0.0,1865220,CA,A-1865221,Bing,2,2016-09-08 09:04:10,2016-09-08 15:04:10,34.05447,34.05528,-118.20992,-118.21951,R,Los Angeles,US,71.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
106,48.50562833465131,16.093440057946687,0.0,11.104446000000001,0.047961533832274354,1654569,OK,A-1654570,MapQuest,3,2017-09-28 16:52:55,2017-09-28 17:37:41,35.4147,,-97.31794,,R,Oklahoma City,US,67.0,ENE,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
107,48.47344145453542,16.093440057946687,0.08368588830132277,13.035654,0.35405568127482706,2069186,OR,A-2069187,Bing,2,2018-10-29 03:45:02,2018-10-29 07:45:02,45.316294,45.316184,-122.909895,-122.910962,R,Newberg,US,97.0,South,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
108,48.2642267337821,16.093440057946687,0.0,16.0934,0.0,47064,CA,A-47065,MapQuest,2,2016-07-07 09:37:40,2016-07-07 10:41:11,33.86898,,-117.676056,,R,Anaheim,US,68.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
109,48.3286004940139,4.828032017384006,2.156520967764856,16.737136,0.048280320173840055,2160009,NY,A-2160010,Bing,2,2018-02-11 11:12:19,2018-02-11 17:33:42,40.731844,40.73244,-73.32340400000002,-73.34898000000003,R,North Babylon,US,100.0,SE,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
110,47.68486289169603,16.093440057946687,0.0,5.63269,0.02807853653158485,1370957,CA,A-1370958,MapQuest,2,2018-01-09 09:56:08,2018-01-09 10:25:59,38.756721,,-122.607475,,R,Middletown,US,87.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
111,48.13547921331853,16.093440057946687,0.0,18.50741,0.02891259273988776,856356,CA,A-856357,MapQuest,3,2018-10-24 15:14:23,2018-10-24 15:44:08,32.881096,,-117.201492,,R,San Diego,US,55.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
112,48.48953489459336,16.093440057946687,0.0,9.334171999999999,0.011704320243985523,622215,TX,A-622216,MapQuest,2,2019-02-26 10:59:17,2019-02-26 11:28:53,29.345915,,-98.455673,,R,San Antonio,US,81.0,ENE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
113,48.3286004940139,16.093440057946687,2.8775070823608675,7.402963999999999,0.0,2092147,OR,A-2092148,Bing,2,2018-08-18 17:21:49,2018-08-18 21:21:49,42.430375,42.43792,-123.252688,-123.28623,R,Grants Pass,US,30.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
114,48.5378152147672,16.093440057946687,0.0,22.208892000000002,0.023246080473161228,652598,OK,A-652599,MapQuest,2,2019-01-15 18:42:59,2019-01-15 19:12:50,35.565674,,-97.655907,,R,Oklahoma City,US,74.0,South,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
115,47.76533009198576,4.828032017384006,0.0,9.334171999999999,0.016093440057946686,1221812,NY,A-1221813,MapQuest,2,2018-04-25 18:37:27,2018-04-25 19:36:42,42.64341,,-73.608452,,R,West Sand Lake,US,87.0,North,Light Drizzle,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
116,48.296413613898004,12.874752046357347,0.0,14.805927999999998,0.039110765585228524,1133286,TX,A-1133287,MapQuest,2,2018-05-11 08:43:50,2018-05-11 09:13:36,29.771519,,-95.372375,,L,Houston,US,78.0,SSE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
117,48.63437585511488,16.093440057946687,0.043452288156456055,9.334171999999999,0.0017434374563350626,2017290,CA,A-2017291,Bing,2,2018-12-03 11:47:22,2018-12-03 12:17:16,34.659778,34.65958,-118.377687,-118.37727,R,Lake Hughes,US,40.0,NE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
118,48.650469295172826,16.093440057946687,2.751978311305357,13.035654,0.009148008253596842,756867,NC,A-756868,MapQuest,2,2018-11-08 22:04:58,2018-11-08 22:34:32,35.79582199999999,,-78.640816,,R,Raleigh,US,57.0,ENE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
119,48.296413613898004,16.093440057946687,0.0,11.104446000000001,0.027588754717336354,139028,FL,A-139029,MapQuest,3,2016-08-26 06:51:17,2016-08-26 07:21:17,28.630995,,-81.387535,,R,Maitland,US,88.0,North,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
120,48.28032017384005,16.093440057946687,0.0,7.402963999999999,0.03215928744726362,1670446,CA,A-1670447,MapQuest,3,2017-08-03 09:20:00,2017-08-03 09:49:41,34.134052000000004,,-117.957115,,R,Baldwin Park,US,55.0,SSW,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
121,48.376880814187736,16.093440057946687,0.0,17.917318666666667,0.032186880115893365,761729,AZ,A-761730,MapQuest,2,2018-11-09 09:34:24,2018-11-09 10:19:07,33.585583,,-112.063362,,R,Phoenix,US,11.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
122,48.15157265337648,16.093440057946687,1.6962485821075808,14.858505194979942,0.023195570544368854,2208979,CA,A-2208980,Bing,2,2017-10-04 16:00:25,2017-10-04 22:00:25,34.13064,34.12357,-117.92973,-117.91341,R,Azusa,US,19.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
123,48.2642267337821,16.093440057946687,0.0,24.1401,0.030654171415877597,562602,FL,A-562603,MapQuest,2,2019-03-30 14:23:02,2019-03-30 14:52:33,30.753431,,-85.380135,,R,Cottondale,US,31.0,SW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
124,48.376880814187736,16.093440057946687,1.4628937012673537,20.438617999999998,0.0,2100705,TX,A-2100706,Bing,2,2018-07-10 16:49:38,2018-07-10 22:49:38,29.71223,29.69908,-95.55744,-95.55722,R,Houston,US,54.0,South,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
125,48.296413613898004,16.093440057946687,0.0,5.63269,0.027588754717336354,76462,CA,A-76463,MapQuest,3,2016-09-12 11:16:50,2016-09-12 11:46:50,33.82098,,-117.518417,,R,Corona,US,63.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
126,48.2642267337821,16.093440057946687,0.8465149470479957,7.402963999999999,0.0,2057560,CA,A-2057561,Bing,2,2018-10-05 10:36:23,2018-10-05 11:51:14,34.12871,34.13064,-117.93862,-117.92973,R,Baldwin Park,US,57.0,SSE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
127,47.68486289169603,16.093440057946687,0.016093440057946686,33.313338,0.012835332474757185,206461,RI,A-206462,MapQuest,3,2016-11-21 17:43:58,2016-11-21 18:13:39,41.666798,,-71.490311,,R,East Greenwich,US,50.0,West,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
128,48.48953489459336,16.093440057946687,0.0,7.402963999999999,0.005852160121992762,1393050,GA,A-1393051,MapQuest,3,2018-01-22 09:11:57,2018-01-22 09:41:20,33.752514,,-84.231735,,R,Decatur,US,71.0,ESE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
129,47.89407761244934,16.093440057946687,0.0,33.313338,0.0,1942044,FL,A-1942045,Bing,2,2017-06-08 09:23:36,2017-06-08 15:23:36,28.10451,28.10451,-82.69417,-82.69417,R,Palm Harbor,US,74.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
130,48.19985297355032,16.093440057946687,0.0,18.50741,0.0018659059547431118,1065104,TX,A-1065105,MapQuest,3,2018-06-08 17:15:58,2018-06-08 17:45:58,32.747513,,-97.316399,,R,Fort Worth,US,33.0,SSE,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
131,48.90796433609998,9.656064034768011,0.0,7.402963999999999,0.02669677904735128,705841,TN,A-705842,MapQuest,2,2018-12-11 07:43:17,2018-12-11 08:13:08,35.027504,,-89.75970500000003,,R,Memphis,US,100.0,South,Clear,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
132,48.24813329372416,16.093440057946687,0.0,14.215836666666666,0.0,579004,PA,A-579005,MapQuest,2,2019-02-05 06:58:44,2019-02-05 07:28:26,40.82167800000001,,-76.004082,,R,Tamaqua,US,100.0,Calm,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
133,48.3286004940139,15.020544054083574,0.0,9.924263333333334,0.021457920077262247,370915,NJ,A-370916,MapQuest,2,2017-02-17 09:34:15,2017-02-17 10:49:17,40.660408,,-74.321564,,R,Cranford,US,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
134,48.31250705395595,16.093440057946687,0.0,16.737136,0.024140159747712542,1166653,MI,A-1166654,MapQuest,3,2018-05-29 11:03:14,2018-05-29 11:32:29,42.490555,,-83.116127,,R,Royal Oak,US,45.0,East,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
135,48.39297425424568,16.093440057946687,0.7563916808051561,18.50741,0.0,711103,WA,A-711104,MapQuest,3,2018-12-13 03:53:27,2018-12-13 04:37:38,47.46312,,-122.217949,,R,Renton,US,86.0,SSE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
136,48.103292333202646,16.093440057946687,0.0,14.805927999999998,0.0024989813202501336,1170231,GA,A-1170232,MapQuest,3,2018-05-30 16:17:11,2018-05-30 16:46:27,33.702888,,-84.127319,,R,Lithonia,US,69.0,WSW,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
137,48.55390865482515,16.093440057946687,0.4522256656283019,13.035654,0.1551061704125479,2133354,VA,A-2133355,Bing,2,2018-04-09 14:37:43,2018-04-09 20:37:43,38.88366,38.88139,-77.22654,-77.2222,R,Vienna,US,68.0,SE,Overcast,True,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
138,48.103292333202646,16.093440057946687,0.0,16.737136,0.061308339570440705,1185726,GA,A-1185727,MapQuest,3,2018-04-07 12:00:18,2018-04-07 12:29:54,34.96767,,-85.191185,,R,Ringgold,US,83.0,NNW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
139,48.48953489459336,16.093440057946687,0.8062813469031289,22.208892000000002,0.0,1783985,OH,A-1783986,Bing,4,2016-11-11 10:07:41,2016-11-11 18:07:41,40.60826,40.60101,-84.3585,-84.35843,L,Saint Marys,US,66.0,North,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
140,48.68265617528872,16.093440057946687,1.4001292850413616,14.805927999999998,0.0,199809,NY,A-199810,MapQuest,3,2017-01-11 07:01:43,2017-01-11 07:29:58,40.845657,,-73.92932900000002,,R,New York,US,82.0,WSW,Partly Cloudy,False,False,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day
141,48.34469393407184,16.093440057946687,0.5021153298079366,15.831540348415249,0.0,1903948,CA,A-1903949,Bing,2,2017-03-03 09:48:15,2017-03-03 15:48:15,33.87369,33.87354000000001,-118.21079,-118.21622,R,Compton,US,15.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
142,49.342487217664534,16.093440057946687,0.49889664179634724,7.402963999999999,0.005674529584903407,1897151,VA,A-1897152,Bing,3,2017-03-23 12:27:06,2017-03-23 18:27:06,38.80487700000001,38.808757,-77.21277099999998,-77.21565799999998,R,Springfield,US,24.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
143,48.63437585511488,16.093440057946687,0.7740944667872355,24.1401,0.0,2180909,NY,A-2180910,Bing,2,2018-01-29 09:36:15,2018-01-29 15:36:15,40.746941,40.74062,-73.89533,-73.8992,R,Woodside,US,53.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
144,48.40906769430362,16.093440057946687,0.0,9.334171999999999,0.012392809200766183,225427,OH,A-225428,MapQuest,2,2016-09-29 10:28:12,2016-09-29 10:58:01,39.77005,,-84.217957,,R,Dayton,US,88.0,East,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
145,48.13547921331853,11.26540804056268,0.5230368018832673,11.104446000000001,0.034584307573336276,2157143,CA,A-2157144,Bing,2,2018-02-05 13:32:29,2018-02-05 19:32:29,34.06899,34.07285,-118.46328,-118.46654,R,Los Angeles,US,73.0,SW,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
146,48.55390865482515,16.093440057946687,0.0,7.402963999999999,0.016047677154867074,1332889,CA,A-1332890,MapQuest,3,2018-02-17 08:48:37,2018-02-17 09:18:08,37.757057,,-121.963577,,R,San Ramon,US,63.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
